item_id_a,item_id_b,name_a,name_b,brand_a,brand_b,size_a,size_b,pl_a,pl_b,composite,stratum,label,reason,judge
1913729,950875,"ZzzQuil PURE Zzzs Melatonin Sleep Aid Kidz Gummies, 0.5mg + Magnesium, 42 Count","Vicks PURE Zzzs ZzzQuil PURE Zzzs, Advanced 10mg Melatonin Gummies, Sleep Aid, 42ct",zzzquil pure,vicks,42ct,42ct,False,False,0.7028524994048923,ambig,0,"Brand differs (ZzzQuil Pure vs Vicks) and product strength/variant differs (0.5mg+Magnesium kidz gummies vs 10mg advanced melatonin gummies), so not interchangeable.",gpt-5-nano
1930398,94584,"Great Value Sweet Peas, 12 oz (Frozen) Steamable Bag, No Added Sugars",Wegmans Organic Frozen Sweet Peas,great value,wegmans,12oz,12oz,True,True,0.6783187237664531,ambig,0,"Different product type/variant: A is 'No Added Sugars' sweet peas, B is 'Organic' sweet peas; size and private-label class match but variant differs.",gpt-5-nano
283697,104541,"Lotus Orange Carrot Juice Beverage, From Concentrate, 100% Vitamin C, Plastic Bottle 64 fl oz","Juicy Juice Fruit Punch, 100% Juice, 64 FL OZ Bottle",lotus orange,juicy juice,64fl_oz,64fl_oz,False,False,0.5717079984749933,ambig,0,Different brands and flavors/juice type (Lotus Orange carrot juice beverage vs Juicy Juice fruit punch); size matches but other required attributes do not.,gpt-5-nano
2058897,114133,"(3 pack) Monistat Instant Itch Relief Cream for Women, Maximum Strength Feminine Itch Care, 1 oz",TopCare Health Maximum Strength Anti-Itch Cream,monistat instant,topcare,1oz,1oz,False,False,0.53411131683315,ambig,0,"Different brand names (Monistat Instant vs TopCare) and product type not clearly the same variant; brand class agrees (national) and size matches, but other attributes don't align.",gpt-5-nano
2122608,956528,Especias Montero Canela Entera 4 Oz,BelGioioso Burrata,especias montero,belgioioso,4oz,4oz,False,False,0.5192789104596464,ambig,0,"Different brand and product type (cinnamon/spices vs burrata cheese), so not interchangeable.",gpt-5-nano
2068669,92543,"Reddi-wip Vegan Non-Dairy Whipped Topping Made with Coconut Milk, 6 oz",Follow Your Heart Dairy Free Vegan Bleu Cheese Style Crumbled Cheese,reddi wip vegan,follow your heart,6oz,6oz,False,False,0.5143902519118494,ambig,0,Different product types and variants: Reddi-wip vegan whipped topping (6 oz) vs Follow Your Heart dairy-free vegan bleu cheese style crumbles (6 oz).,gpt-5-nano
2074301,114207,"Dwell212 Cucumber Body Lotion, 12 fl oz",Thayers Cucumber Facial Toner,dwell212 cucumber,thayers,12fl_oz,12fl_oz,False,False,0.5486207622699031,ambig,0,Different product type/variant: body lotion (Dwell212) vs facial toner (Thayers); brand class matches but not the same item.,gpt-5-nano
2093009,1090994,Bones Coffee Ready To Drink Latte Coffee Can | 11 Fl oz Salty Siren Latte 7G Protein (4-Pack),Loco Coffee Co. Vanilla Oat Milk Latte,bones coffee company,loco coffee co,11fl_oz,11fl_oz,False,False,0.5655841701962572,ambig,0,Different brands and different product variants/flavors (Salty Siren Latte 4-pack vs Vanilla Oat Milk Latte).,gpt-5-nano
2268050,91254,"White House All Natural RAW Unfiltered Apple Cider Vinegar, 64 fl oz",Citizen Cider Unfiltered Imperial Juicy Haze Cider,white house,citizen cider,64fl_oz,64fl_oz,False,False,0.5716335486932217,ambig,0,"Different product types/variants: apple cider vinegar vs unfiltered imperial juicy haze cider, despite same 64 fl oz size and both are national brands.",gpt-5-nano
1931239,954512,"Great Value Brussels Sprouts, 12 oz Bag (Frozen)",Wegmans Special Blends Frozen Roasted Brussels Sprouts,great value,wegmans,12oz,12oz,True,True,0.7493180286525891,ambig,0,"Both are 12 oz private-label frozen Brussels sprouts, but brands differ (Great Value vs Wegmans). Same product requires matching brand class and variant; these are different private labels.",gpt-5-nano
2066054,87892,"(4 pack) Marketside Ready to Heat Smoked & Seasoned Pulled Pork in BBQ Sauce Packaged Meal, 16 oz",Wegmans BBQ Pulled Pork with Memphis-Style BBQ Sauce,marketside,wegmans,16oz,16oz,True,True,0.7019604822585874,ambig,0,"Both are private-label and 16 oz, but product variant differs: A is a 4-pack ready-to-heat packaged meal, while B is a single Wegmans BBQ pulled pork with Memphis-style BBQ sauce.",gpt-5-nano
1935059,115645,"Fiber Advance Weight Management Gummies with Chromium Fiber Supplement, Natural Fruit, 90 Count",Vitafusion Sugar Free Gummies Berry & Peach Flavors Fiber Well,fiber advance,vitafusion,90ct,90ct,False,False,0.5163762734550659,ambig,0,Different brands/names and different flavor/variant (Natural Fruit vs Berry & Peach) though both are 90ct gummies.,gpt-5-nano
2258881,91330,Cinnabon Cinnamon Bread,"Pepperidge Farm Swirl Bread, Cinnamon",cinnabon,pepperidge farm,16oz,16oz,False,False,0.5770554406175088,ambig,0,Different brands (Cinnabon vs Pepperidge Farm); not the same product despite both being 16oz cinnamon swirl bread.,gpt-5-nano
2104466,1091338,"Body Glitter Oil - 1 fl oz, Dry Oil, Shimmering Body Lotion, Color-Changing Glitter, Long-Lasting Glow, Fast-Drying, Portable, Festival & Party Makeup, Skin Highlight Makeup Organizers","Revlon ColorStay Glow Lotion, Face + Body, 110 Glow Throughout, Coconut Scent",pjtewawe,revlon,1fl_oz,1fl_oz,False,False,0.51629097708258,ambig,0,"Different brand and product type/variant (pjtewawe body glitter color-changing oil vs Revlon ColorStay Glow lotion face+body coconut-scent), though both are 1 fl oz.",gpt-5-nano
2068698,2682173,"(6 pack) Proper Good Sundried Tomato Basil Pesto Pasta Ready to Serve Shelf-Stable Meal, 10 oz, 1 Pack",Daily Harvest Tomato Basil + Portobello Bolognese Pasta Bowl,proper good,daily harvest,10oz,10oz,False,False,0.5576351598964944,ambig,0,Different products: Proper Good Sundried Tomato Basil Pesto vs Daily Harvest Tomato Basil + Portobello Bolognese; brand class also differs (both not same brand).,gpt-5-nano
1929942,91765,"Great Value Light Vanilla Nonfat Yogurt, 32 oz",Wegmans Lowfat Vanilla Yogurt,great value,wegmans,32oz,32oz,True,True,0.7303484161555391,ambig,0,"Different product type/variant: A is Light Nonfat Vanilla Yogurt, while B is Lowfat Vanilla Yogurt.",gpt-5-nano
2088085,2684554,"Romana Black Sambuca Liqueur with Anise and Elderberry Flavors, 750ml Bottle, 40% ABV",Torre Oria Sauvignon Blanc,romana,torre oria,750ml,750ml,False,False,0.5193618565902496,ambig,0,Different product types and flavors: Sambuca liqueur vs Sauvignon Blanc wine; brand and product class do not match.,gpt-5-nano
584407,107383,"Garnier Fructis Damage Eraser Conditioner, Damaged Hair, 12 Fl. Oz (Pack of 6)",Garnier Fructis Triple Nutrition Conditioner for Dry to Very Dry Hair,fructis,garnier,12fl_oz,12fl_oz,False,False,0.6344258003773856,ambig,0,Different Fructis conditioner variants/flavors (Damage Eraser vs Triple Nutrition); size and brand class match but product variant does not.,gpt-5-nano
1915006,948853,"Tukol X-Pecto Honey Cold Syrup Multi Symptom over-the-counter Medicine, 4 fl oz",Dimetapp Multi-Symptom Flu Multi-Symptom Children's 6+ Yrs Red Flavor Cold & Flu,tukol x pecto,dimetapp,4fl_oz,4fl_oz,False,False,0.5239334164136806,ambig,0,"Different brand/product (Tukol X-Pecto vs Dimetapp) and different specific formulation/variant, despite both being 4 fl oz non-private-label.",gpt-5-nano
2085269,107243,"Baby Fruit Stage 1 Baby Food Papaya Flavor 4 oz, Glass Jar Shelf Stable",Happy Baby Organics Stage 2 (6+ Months) Pear & Spinach Green Beans Organic Baby Food,baby fruit,happy baby,4oz,4oz,False,False,0.517594559572129,ambig,0,Different brand and different product variant/flavor (Papaya Stage 1 vs Pear/Spinach Stage 2).,gpt-5-nano
372302,113930,Ola Prima Oils 4oz - Rosemary Essential Oil - 4 Fluid Ounces,"OLBAS Cough Syrup, Honey & Herbs",ola prima,olbas,4fl_oz,4fl_oz,False,False,0.5330149388254676,ambig,0,Different products/variants (rosemary essential oil vs cough syrup) despite same size and brand class.,gpt-5-nano
2082584,1090704,Tequila Jose Cuervo Especial Silver 750ml Bottle,Flybird Baja Lime Margarita,tequila jose,flybird baja,750ml,750ml,False,False,0.5242359287457076,ambig,0,Different brands and product types/variants (Jose Cuervo Especial Silver tequila vs Flybird Baja Lime Margarita) despite same 750ml size.,gpt-5-nano
2071616,104213,"(3 pack) Rico Rice, Long Grain Rice, 20 lbs. Allergens Not Contained","Canilla Enriched Rice, Extra Long Grain",rico rice,canilla,20lb,20lb,False,False,0.5635370604199565,ambig,0,Different brand and product variant: Rico Long Grain (3 pack) vs Canilla Enriched Extra Long Grain; size alone matches but brand/variant differ.,gpt-5-nano
2084017,114584,"Giltuss Severe Sinus Extra Moisturizing Nasal Decongestant, Pump Mist 0.5 fl oz (15 ml)","Vicks Sinex Severe Ultra Fine Nasal Mist, Nasal Decongestant",giltuss severe,vicks,0.5fl_oz,0.5fl_oz,False,False,0.5651069519698807,ambig,0,Different brand (Giltuss Severe vs Vicks Sinex Severe) and product naming; cannot confirm same product variant/type beyond similar 0.5 fl oz nasal decongestant.,gpt-5-nano
2081658,955828,"Cidrines Pan de Agua con Ajo, 16oz, Baked at store",Potter's Craft Cider Limited Release Cider 4/16oz can,cidrines pan,potter s craft cider,16oz,16oz,False,False,0.5278573509566464,ambig,0,Different product type/variant: Cidrines pan de agua con ajo vs Potter's Craft Cider; size and brand-class match but they are not the same item.,gpt-5-nano
1928441,102871,"Sam's Zero Sugar Cola Soda Pop, 12 Pack, 12 fl oz Cans",Coca-Cola Zero Sugar Cherry Soda Soft Drink Fridge Pack Cans,sam s zero,coca cola zero sugar,12fl_oz,12fl_oz,False,False,0.622590824080147,ambig,0,Different brand (Sam's Zero vs Coca-Cola) and different variant/flavor (unspecified vs cherry). Sizes match (12 fl oz).,gpt-5-nano
2220132,101127,"(2 pack) Glico Pocky Crunchy Strawberry Covered Biscuit Sticks, 1.79 oz","Pocky Biscuit Sticks, Crunchy Strawberry, Cocoa",glico,pocky,1.79oz,1.79oz,False,False,0.655304518631212,ambig,0,Brand differs (Glico vs Pocky) and product description/flavor details don’t clearly match despite similar size.,gpt-5-nano
2058861,1089555,"ReliOn Prime Blood Glucose Test Strips, 50 Count",OneTouch Verio Test Strips,relion prime,onetouch,50ct,50ct,False,False,0.5013149013349463,ambig,0,Different brands (Relion Prime vs OneTouch) and not the same test strip product/variant despite matching count (50ct).,gpt-5-nano
2259297,109867,"Designer Imposters U Cologne Spray, Unisex Fragrance, 2 fl oz",e.l.f. Makeup Mist & Set,designer imposters,e l f,2fl_oz,2fl_oz,False,False,0.520796813413986,ambig,0,"Different product types/variants: A is unisex Cologne Spray fragrance; B is makeup mist & set. Brand and size match, but product function differs.",gpt-5-nano
2049850,949062,"(3 pack) Mr. Clean 2X Concentrated Multi Surface, All Purpose Cleaner, Febreze Meadows & Rain Scent, 41 fl oz","Mr. Clean Antibacterial All Purpose Cleaner, Cleaning Liquid, Lemon",mr clean,mr clean,41fl_oz,41fl_oz,False,False,0.7742062191958341,ambig,0,"Same brand-class and size, but different product variant/flavor: A is 2X Concentrated Multi-Surface (Febreze Meadows & Rain) and B is Antibacterial All Purpose Cleaner (Lemon).",gpt-5-nano
1940290,110764,"CURAD Large Gauze Pads, Soft Non-Woven for Ouchless Removal, 4"" x 4"", 25 Count","TopCare Gauze Pads, All One Size",curad large,topcare,25ct,25ct,False,False,0.5742207599369791,ambig,0,Brand differs (CURAD vs TopCare); size (25ct) matches but brand/class is not the same.,gpt-5-nano
1917171,107387,"Summer’s Eve Sheer Floral Daily Refreshing Feminine Spray, 2 oz","Summer's Eve Daily Freshening Spray, Ultra, 7 in 1",summers eve,summer s eve,2oz,2oz,False,False,0.6711468023197419,ambig,0,"Different product variant/name: A is 'Sheer Floral Daily Refreshing' while B is 'Daily Freshening Spray, Ultra, 7 in 1' (flavor/variant differs despite same brand class and 2 oz).",gpt-5-nano
2113206,103457,"Dependable Food Balsamic Vinegar of Modena Gluten Free, Kosher 60-Day Aged Balsamic Vinegar, 16.9 Fl Oz",Monari Federzoni Balsamic Vinegar of Modena,dependable food,monari federzoni,16.9fl_oz,16.9fl_oz,False,False,0.5335558345131686,ambig,0,Brand differs (Dependable Food vs Monari Federzoni) and product variants are not identical (60-day aged/gluten-free & kosher vs unspecified).,gpt-5-nano
2084795,113676,"Nature's Bounty Probiotic Gummies for Digestive Gut Health and Immune Support, Multi-Flavored, 60 Ct","Nature's Way Alive! Multivitamin, Women's Gummy, 75 mg, Gummies, Mixed Berry Flavored",nature s bounty,nature s way,60ct,60ct,False,False,0.5736582115089944,ambig,0,Different brand (Nature’s Bounty vs Nature’s Way) and different product type/variant (probiotic gummies vs multivitamin women's gummies/mixed berry). Size also differs in mg/formula.,gpt-5-nano
2196888,2159821,Friendly's Rich and Creamy French Vanilla Ice Cream Tub - 1.5 Quart,Friendly's Premium Butter Crunch Ice Cream,friendly s rich,friendly s,1.5qt,1.5qt,False,False,0.7792372534594296,ambig,0,"Same brand class and size (1.5 qt), but different ice cream variant/flavor (French Vanilla vs Butter Crunch).",gpt-5-nano
2380548,958072,"(2 pack) Repel Plant-Based Lemon Eucalyptus Insect Repellent, DEET-Free, 4 Ounces","OFF! Deep Woods Insect Repellent VIII, Non-Greasy DEET Mosquito Repellent Dry, 4 oz",repel,off,4oz,4oz,False,False,0.58262952462465,ambig,0,"Different product brands and variant/flavor: Repel Plant-Based Lemon Eucalyptus vs OFF! Deep Woods DEET mosquito repellent, both 4 oz, so not interchangeable.",gpt-5-nano
2074012,2012904,"(2 pack) Eco Lips Mongo Kiss Organic Strawberry Lavender Lip Balm & Vanilla Honey Lip Scrub Combo Blister Pack, 2-piece",Burt's Bees Assorted Lip Balms Party Pack,eco lips,burt s bees,0.6oz,0.6oz,False,False,0.5388632795170015,ambig,0,Different brand and product assortment: Eco Lips specific Strawberry Lavender + Vanilla Honey scrub combo (2-pack) vs Burt's Bees assorted lip balm party pack; not the same flavor/variant set.,gpt-5-nano
2267442,98311,"bettergoods Springtime Easter Gummies, Original, 7 oz","Jolly Rancher Gummies, Original",bettergoods springtime,jolly rancher,7oz,7oz,False,False,0.5543173838326029,ambig,0,Different brands (Bettergoods vs Jolly Rancher) even though type/flavor and size (7 oz) match.,gpt-5-nano
1935966,115215,"Equate Sport Broad Spectrum Sunscreen Spray, SPF 100, 5.5 oz",Wegmans Sport Broad Spectrum SPF 50 Clear Continuous Spray Sunscreen,equate sport,wegmans,5.5oz,5.5oz,True,True,0.7592628233652254,ambig,0,"Same size (5.5 oz) and both private-label, but different SPF/variant (A SPF 100 vs B SPF 50).",gpt-5-nano
1929980,100094,"Great Value Light Apple Juice, 96 fl oz",Wegmans 100% Apple Juice,great value,wegmans,96fl_oz,96fl_oz,True,True,0.7222117270550824,ambig,0,"Private-label and size match (96 fl oz, private label), but flavor/variant differs: 'Light Apple Juice' vs '100% Apple Juice'.",gpt-5-nano
2095632,109544,"FitRight Fresh Start Incontinence Pads for Women, Maximum Absorbency, 30 ct",L. Organic Cotton Tampons Regular Absorbency,fitright,l,30ct,30ct,False,False,0.5096260635981212,ambig,0,Different product types (incontinence pads vs tampons) and brands/variants; size 30ct alone does not match.,gpt-5-nano
1928636,95450,"Great Value Twist up Lemon Lime Soda Pop, 12 fl oz, 12 Pack Cans","Wegmans Lemon Lime Sparkling Water, 12 Pack Cans",great value,wegmans,12fl_oz,12fl_oz,True,True,0.7496385280487545,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2196239,960272,"Great Value Ready-to-Heat 90-Second Spanish Style Rice Pouch, 8.8 oz",Wegmans Steamables Long Grain White Rice,great value,wegmans,8.8oz,8.8oz,True,True,0.6387935570917509,ambig,0,"Private-label and 8.8 oz match, but product type/variant differs: Spanish style rice pouch vs long grain white rice steamables.",gpt-5-nano
2200215,1084053,"Baby Belles Potatoes, 5lb",Fresh from the Start Yellow-Gold Potatoes,baby belles,fresh from the start,5lb,5lb,False,False,0.5451252892583875,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2073991,950673,"(3 pack) Native Aluminum Free Deodorant Spray For Women, 72 Hour Deodorant Spray, Sweet Peach & Nectar, 3.5oz",Secret Whole Body Aluminum Free Deodorant Spray Peach & Vanilla,native aluminum,secret,3.5oz,3.5oz,False,False,0.6312743566232947,ambig,0,"Brand differs (Native Aluminum vs Secret). Even though both are 3.5oz aluminum-free deodorant sprays in peach/vanilla types, they are different national brands, so not the same product.",gpt-5-nano
2104726,103317,"Bones Coffee Company Maple Bacon Whole Coffee Beans, Low Acid Flavored Coffee, Made with Arabica Coffee Beans, Medium Roast Gourmet Coffee, Coffee Lover Gift Ideas (12 oz)","Starbucks Coffee, 100% Arabica, Ground, Medium Roast, Breakfast Blend",bones coffee company,starbucks,12oz,12oz,False,False,0.5624091111530258,ambig,0,Different brands (Bones Coffee Company vs Starbucks) and product type/variant differs (flavored whole beans maple bacon vs Starbucks breakfast blend ground coffee).,gpt-5-nano
